Origin State,Type,Dest State,Year,Measure Names,Measure Values
Texas,Export,Minnesota,2022,Current Value (millions of dollars),49.676084
Texas,Export,Michigan,2022,Current Value (millions of dollars),13608.097441
Texas,Export,Massachusetts,2022,Current Value (millions of dollars),6.788535
Texas,Export,Maryland,2022,Current Value (millions of dollars),152.498776
Texas,Export,Maine,2022,Current Value (millions of dollars),680.98302
Texas,Export,Louisiana,2022,Current Value (millions of dollars),2621.399242
Texas,Export,Kentucky,2022,Current Value (millions of dollars),8367.026855
Texas,Export,Kansas,2022,Current Value (millions of dollars),0.044856
Texas,Export,Indiana,2022,Current Value (millions of dollars),2.625016
Texas,Export,Illinois,2022,Current Value (millions of dollars),1112.809676
Texas,Export,Idaho,2022,Current Value (millions of dollars),0.064537
Texas,Export,Hawaii,2022,Current Value (millions of dollars),113.02048
Texas,Export,Georgia,2022,Current Value (millions of dollars),1064.794949
Texas,Export,Florida,2022,Current Value (millions of dollars),6614.166963
Texas,Export,District of Columbia,2022,Current Value (millions of dollars),187.871177
Texas,Export,Delaware,2022,Current Value (millions of dollars),38.804942
Texas,Export,Connecticut,2022,Current Value (millions of dollars),0
Texas,Export,Colorado,2022,Current Value (millions of dollars),46.180301
Texas,Export,California,2022,Current Value (millions of dollars),10832.235746
Texas,Export,Arkansas,2022,Current Value (millions of dollars),0
Texas,Export,Arizona,2022,Current Value (millions of dollars),727.78407
Texas,Export,Alaska,2022,Current Value (millions of dollars),2049.291378
Texas,Export,Alabama,2022,Current Value (millions of dollars),159.085529
Texas,Import,Wyoming,2022,Current Value (millions of dollars),75.228975
Texas,Import,Wisconsin,2022,Current Value (millions of dollars),3559.280474
Texas,Import,West Virginia,2022,Current Value (millions of dollars),131.253517
Texas,Import,Washington,2022,Current Value (millions of dollars),1111.435967
Texas,Import,Virginia,2022,Current Value (millions of dollars),3706.317327
Texas,Import,Vermont,2022,Current Value (millions of dollars),52.526843
Texas,Import,Utah,2022,Current Value (millions of dollars),2964.658274
Texas,Import,Texas,2022,Current Value (millions of dollars),278445.738661
Texas,Import,Tennessee,2022,Current Value (millions of dollars),10623.481345
Texas,Import,South Dakota,2022,Current Value (millions of dollars),90.504328
Texas,Import,South Carolina,2022,Current Value (millions of dollars),5498.505017
Texas,Import,Rhode Island,2022,Current Value (millions of dollars),110.142283
Texas,Import,Pennsylvania,2022,Current Value (millions of dollars),5662.656251
Texas,Import,Oregon,2022,Current Value (millions of dollars),672.102024
Texas,Import,Oklahoma,2022,Current Value (millions of dollars),5470.139565
Texas,Import,Ohio,2022,Current Value (millions of dollars),11226.424484
Texas,Import,North Dakota,2022,Current Value (millions of dollars),186.015783
Texas,Import,North Carolina,2022,Current Value (millions of dollars),11112.349545
Texas,Import,New York,2022,Current Value (millions of dollars),4077.133535
Texas,Import,New Mexico,2022,Current Value (millions of dollars),1499.257086
Texas,Import,New Jersey,2022,Current Value (millions of dollars),6013.914503
Texas,Import,New Hampshire,2022,Current Value (millions of dollars),253.966005
Texas,Import,Nevada,2022,Current Value (millions of dollars),1197.031128
Texas,Import,Nebraska,2022,Current Value (millions of dollars),620.12139
Texas,Import,Montana,2022,Current Value (millions of dollars),93.842182
Texas,Import,Missouri,2022,Current Value (millions of dollars),5072.652855
Texas,Import,Mississippi,2022,Current Value (millions of dollars),2352.086062
Texas,Import,Minnesota,2022,Current Value (millions of dollars),2996.738269
Texas,Import,Michigan,2022,Current Value (millions of dollars),51256.014156
Texas,Import,Massachusetts,2022,Current Value (millions of dollars),1803.869106
Texas,Import,Maryland,2022,Current Value (millions of dollars),2282.271304
Texas,Import,Maine,2022,Current Value (millions of dollars),82.710917
Texas,Import,Louisiana,2022,Current Value (millions of dollars),2371.366774
Texas,Import,Kentucky,2022,Current Value (millions of dollars),7541.08865
Texas,Import,Kansas,2022,Current Value (millions of dollars),1302.034905
Texas,Import,Iowa,2022,Current Value (millions of dollars),2170.440657
Texas,Import,Indiana,2022,Current Value (millions of dollars),5177.775108
Texas,Import,Illinois,2022,Current Value (millions of dollars),16201.23806
Texas,Import,Idaho,2022,Current Value (millions of dollars),257.595073
Texas,Import,Hawaii,2022,Current Value (millions of dollars),13.85721
Texas,Import,Georgia,2022,Current Value (millions of dollars),9984.052996
Texas,Import,Florida,2022,Current Value (millions of dollars),7539.067911
Texas,Import,District of Columbia,2022,Current Value (millions of dollars),91.763335
Texas,Import,Delaware,2022,Current Value (millions of dollars),336.12635
Texas,Import,Connecticut,2022,Current Value (millions of dollars),2958.202664
Texas,Import,Colorado,2022,Current Value (millions of dollars),2387.945916
Texas,Import,California,2022,Current Value (millions of dollars),25380.037731
Texas,Import,Arkansas,2022,Current Value (millions of dollars),1759.934646
Texas,Import,Arizona,2022,Current Value (millions of dollars),3422.468291
Texas,Import,Alaska,2022,Current Value (millions of dollars),58.806454
Texas,Import,Alabama,2022,Current Value (millions of dollars),4885.900138
Utah,Domestic,Wyoming,2022,Current Value (millions of dollars),3814.303925
Utah,Domestic,Wisconsin,2022,Current Value (millions of dollars),1339.621356
Utah,Domestic,West Virginia,2022,Current Value (millions of dollars),91.822554
Utah,Domestic,Washington,2022,Current Value (millions of dollars),3419.57446
Utah,Domestic,Virginia,2022,Current Value (millions of dollars),774.332144
Utah,Domestic,Vermont,2022,Current Value (millions of dollars),123.679238
Utah,Domestic,Utah,2022,Current Value (millions of dollars),85516.142051
Utah,Domestic,Texas,2022,Current Value (millions of dollars),7669.033191
Utah,Domestic,Tennessee,2022,Current Value (millions of dollars),1052.676119
Utah,Domestic,South Dakota,2022,Current Value (millions of dollars),179.652631
Utah,Domestic,South Carolina,2022,Current Value (millions of dollars),785.885166
Utah,Domestic,Rhode Island,2022,Current Value (millions of dollars),77.693484
Utah,Domestic,Pennsylvania,2022,Current Value (millions of dollars),2378.857002
Utah,Domestic,Oregon,2022,Current Value (millions of dollars),2212.33948
Utah,Domestic,Oklahoma,2022,Current Value (millions of dollars),1138.963839
Utah,Domestic,Ohio,2022,Current Value (millions of dollars),2346.580928
Utah,Domestic,North Dakota,2022,Current Value (millions of dollars),283.494459
Utah,Domestic,North Carolina,2022,Current Value (millions of dollars),1445.194176
Utah,Domestic,New York,2022,Current Value (millions of dollars),1801.472054
Utah,Domestic,New Mexico,2022,Current Value (millions of dollars),456.996846
Utah,Domestic,New Jersey,2022,Current Value (millions of dollars),804.97479
Utah,Domestic,New Hampshire,2022,Current Value (millions of dollars),125.266504
Utah,Domestic,Nevada,2022,Current Value (millions of dollars),14419.26361
Utah,Domestic,Nebraska,2022,Current Value (millions of dollars),835.111172
Utah,Domestic,Montana,2022,Current Value (millions of dollars),4232.975352
Utah,Domestic,Missouri,2022,Current Value (millions of dollars),1691.055158
Utah,Domestic,Mississippi,2022,Current Value (millions of dollars),299.184995
Utah,Domestic,Minnesota,2022,Current Value (millions of dollars),1850.43912
Utah,Domestic,Michigan,2022,Current Value (millions of dollars),1657.519796
Utah,Domestic,Massachusetts,2022,Current Value (millions of dollars),764.87969
Utah,Domestic,Maryland,2022,Current Value (millions of dollars),605.969939
Utah,Domestic,Maine,2022,Current Value (millions of dollars),55.913324
Utah,Domestic,Louisiana,2022,Current Value (millions of dollars),282.38628
Utah,Domestic,Kentucky,2022,Current Value (millions of dollars),1457.328254
Utah,Domestic,Kansas,2022,Current Value (millions of dollars),968.697243
Utah,Domestic,Iowa,2022,Current Value (millions of dollars),1247.073064
Utah,Domestic,Indiana,2022,Current Value (millions of dollars),2894.250875
Utah,Domestic,Illinois,2022,Current Value (millions of dollars),4244.568289
Utah,Domestic,Idaho,2022,Current Value (millions of dollars),8394.820745
Utah,Domestic,Hawaii,2022,Current Value (millions of dollars),105.314087
Utah,Domestic,Georgia,2022,Current Value (millions of dollars),2119.756927
Utah,Domestic,Florida,2022,Current Value (millions of dollars),2099.744459
Utah,Domestic,District of Columbia,2022,Current Value (millions of dollars),28.049617
Utah,Domestic,Delaware,2022,Current Value (millions of dollars),143.578143
Utah,Domestic,Connecticut,2022,Current Value (millions of dollars),316.39046
Utah,Domestic,Colorado,2022,Current Value (millions of dollars),6477.375431
Utah,Domestic,California,2022,Current Value (millions of dollars),15750.664184
Utah,Domestic,Arkansas,2022,Current Value (millions of dollars),351.827163
Utah,Domestic,Arizona,2022,Current Value (millions of dollars),3773.659998
Utah,Domestic,Alaska,2022,Current Value (millions of dollars),115.290323
Utah,Domestic,Alabama,2022,Current Value (millions of dollars),793.500686
Utah,Export,Wisconsin,2022,Current Value (millions of dollars),0
Utah,Export,Washington,2022,Current Value (millions of dollars),261.064555
Utah,Export,Virginia,2022,Current Value (millions of dollars),132.300848
Utah,Export,Vermont,2022,Current Value (millions of dollars),1.265577
Utah,Export,Utah,2022,Current Value (millions of dollars),7104.373476
Utah,Export,Texas,2022,Current Value (millions of dollars),1074.952655
Utah,Export,Tennessee,2022,Current Value (millions of dollars),417.55618
Utah,Export,South Dakota,2022,Current Value (millions of dollars),0.963652
Utah,Export,South Carolina,2022,Current Value (millions of dollars),28.33822
Utah,Export,Rhode Island,2022,Current Value (millions of dollars),0.872842
Utah,Export,Pennsylvania,2022,Current Value (millions of dollars),59.673475
Utah,Export,Oregon,2022,Current Value (millions of dollars),1.645057
Utah,Export,Ohio,2022,Current Value (millions of dollars),1.918045
Utah,Export,North Dakota,2022,Current Value (millions of dollars),73.296051
Utah,Export,North Carolina,2022,Current Value (millions of dollars),31.92125
Utah,Export,New York,2022,Current Value (millions of dollars),429.897357
Utah,Export,New Mexico,2022,Current Value (millions of dollars),5.51004
Utah,Export,New Jersey,2022,Current Value (millions of dollars),99.39612
Utah,Export,New Hampshire,2022,Current Value (millions of dollars),0.01032
Utah,Export,Nevada,2022,Current Value (millions of dollars),5.359148
Utah,Export,Montana,2022,Current Value (millions of dollars),350.433881
Utah,Export,Missouri,2022,Current Value (millions of dollars),0.003944
Utah,Export,Mississippi,2022,Current Value (millions of dollars),0.003108
Utah,Export,Minnesota,2022,Current Value (millions of dollars),6.236796
Utah,Export,Michigan,2022,Current Value (millions of dollars),622.112888
Utah,Export,Massachusetts,2022,Current Value (millions of dollars),1.186822
Utah,Export,Maryland,2022,Current Value (millions of dollars),15.324718
Utah,Export,Maine,2022,Current Value (millions of dollars),21.059864
Utah,Export,Louisiana,2022,Current Value (millions of dollars),4.402256
Utah,Export,Kentucky,2022,Current Value (millions of dollars),503.73152
Utah,Export,Kansas,2022,Current Value (millions of dollars),0
Utah,Export,Indiana,2022,Current Value (millions of dollars),0
Utah,Export,Illinois,2022,Current Value (millions of dollars),237.440031
Utah,Export,Idaho,2022,Current Value (millions of dollars),0
Utah,Export,Hawaii,2022,Current Value (millions of dollars),51.311261
Utah,Export,Georgia,2022,Current Value (millions of dollars),92.441159
Utah,Export,Florida,2022,Current Value (millions of dollars),302.832932
Utah,Export,District of Columbia,2022,Current Value (millions of dollars),13.382683
Utah,Export,Delaware,2022,Current Value (millions of dollars),0.069341
Utah,Export,Connecticut,2022,Current Value (millions of dollars),0.174648
Utah,Export,Colorado,2022,Current Value (millions of dollars),239.281007
Utah,Export,California,2022,Current Value (millions of dollars),4033.742751
Utah,Export,Arizona,2022,Current Value (millions of dollars),56.180512
Utah,Export,Alaska,2022,Current Value (millions of dollars),157.363365
Utah,Export,Alabama,2022,Current Value (millions of dollars),0.026102
Utah,Import,Wyoming,2022,Current Value (millions of dollars),4.281403
Utah,Import,Wisconsin,2022,Current Value (millions of dollars),1.085762
Utah,Import,West Virginia,2022,Current Value (millions of dollars),0.502813
Utah,Import,Washington,2022,Current Value (millions of dollars),124.482888
Utah,Import,Virginia,2022,Current Value (millions of dollars),15.248604
Utah,Import,Vermont,2022,Current Value (millions of dollars),0.069276
Utah,Import,Utah,2022,Current Value (millions of dollars),2396.2898
Utah,Import,Texas,2022,Current Value (millions of dollars),7.110538
Utah,Import,Tennessee,2022,Current Value (millions of dollars),0.007057
Utah,Import,South Dakota,2022,Current Value (millions of dollars),0
Utah,Import,South Carolina,2022,Current Value (millions of dollars),0.113314
Utah,Import,Rhode Island,2022,Current Value (millions of dollars),0
Utah,Import,Pennsylvania,2022,Current Value (millions of dollars),0.95865
Utah,Import,Oregon,2022,Current Value (millions of dollars),0.056418
Utah,Import,Oklahoma,2022,Current Value (millions of dollars),0.024246
Utah,Import,Ohio,2022,Current Value (millions of dollars),5.247179
Utah,Import,North Dakota,2022,Current Value (millions of dollars),0
Utah,Import,North Carolina,2022,Current Value (millions of dollars),0.163396
Utah,Import,New York,2022,Current Value (millions of dollars),10.241266
Utah,Import,New Mexico,2022,Current Value (millions of dollars),0
Utah,Import,New Jersey,2022,Current Value (millions of dollars),11.464368
Utah,Import,New Hampshire,2022,Current Value (millions of dollars),0
Utah,Import,Nevada,2022,Current Value (millions of dollars),3.125071
Utah,Import,Nebraska,2022,Current Value (millions of dollars),0
Utah,Import,Montana,2022,Current Value (millions of dollars),2.1908
Utah,Import,Missouri,2022,Current Value (millions of dollars),0.186783
Utah,Import,Mississippi,2022,Current Value (millions of dollars),0
Utah,Import,Minnesota,2022,Current Value (millions of dollars),0.467913
Utah,Import,Michigan,2022,Current Value (millions of dollars),1.430882
Utah,Import,Massachusetts,2022,Current Value (millions of dollars),7.341895
Utah,Import,Maryland,2022,Current Value (millions of dollars),0.210811
Utah,Import,Maine,2022,Current Value (millions of dollars),0
Utah,Import,Louisiana,2022,Current Value (millions of dollars),0.004357
Utah,Import,Kentucky,2022,Current Value (millions of dollars),0.289741
Utah,Import,Kansas,2022,Current Value (millions of dollars),0.03553
Utah,Import,Iowa,2022,Current Value (millions of dollars),0
Utah,Import,Indiana,2022,Current Value (millions of dollars),6.442802
Utah,Import,Illinois,2022,Current Value (millions of dollars),6.733129
Utah,Import,Idaho,2022,Current Value (millions of dollars),16.476743
Utah,Import,Hawaii,2022,Current Value (millions of dollars),0
Utah,Import,Georgia,2022,Current Value (millions of dollars),1.545158
Utah,Import,Florida,2022,Current Value (millions of dollars),3.726646
Utah,Import,District of Columbia,2022,Current Value (millions of dollars),0
Utah,Import,Delaware,2022,Current Value (millions of dollars),0
Utah,Import,Connecticut,2022,Current Value (millions of dollars),0.937282
Utah,Import,Colorado,2022,Current Value (millions of dollars),1.600428
Utah,Import,California,2022,Current Value (millions of dollars),24.253957
Utah,Import,Arkansas,2022,Current Value (millions of dollars),0
Utah,Import,Arizona,2022,Current Value (millions of dollars),0.094535
Utah,Import,Alaska,2022,Current Value (millions of dollars),0
Utah,Import,Alabama,2022,Current Value (millions of dollars),0
Vermont,Domestic,Wyoming,2022,Current Value (millions of dollars),7.525173
Vermont,Domestic,Wisconsin,2022,Current Value (millions of dollars),312.710343
Vermont,Domestic,West Virginia,2022,Current Value (millions of dollars),61.850792
Vermont,Domestic,Washington,2022,Current Value (millions of dollars),257.397127
Vermont,Domestic,Virginia,2022,Current Value (millions of dollars),322.165158
Vermont,Domestic,Vermont,2022,Current Value (millions of dollars),9374.002574
Vermont,Domestic,Utah,2022,Current Value (millions of dollars),81.881084
Vermont,Domestic,Texas,2022,Current Value (millions of dollars),820.978283
Vermont,Domestic,Tennessee,2022,Current Value (millions of dollars),778.919542
Vermont,Domestic,South Dakota,2022,Current Value (millions of dollars),15.674182
Vermont,Domestic,South Carolina,2022,Current Value (millions of dollars),255.354329
Vermont,Domestic,Rhode Island,2022,Current Value (millions of dollars),89.049585
Vermont,Domestic,Pennsylvania,2022,Current Value (millions of dollars),1396.358005
Vermont,Domestic,Oregon,2022,Current Value (millions of dollars),131.285649
Vermont,Domestic,Oklahoma,2022,Current Value (millions of dollars),49.833932
Vermont,Domestic,Ohio,2022,Current Value (millions of dollars),757.234448
Vermont,Domestic,North Dakota,2022,Current Value (millions of dollars),19.308043
Vermont,Domestic,North Carolina,2022,Current Value (millions of dollars),397.86136
Vermont,Domestic,New York,2022,Current Value (millions of dollars),3109.273661
Vermont,Domestic,New Mexico,2022,Current Value (millions of dollars),45.969802
Vermont,Domestic,New Jersey,2022,Current Value (millions of dollars),1539.781414
Vermont,Domestic,New Hampshire,2022,Current Value (millions of dollars),2048.185596
Vermont,Domestic,Nevada,2022,Current Value (millions of dollars),316.818743
Vermont,Domestic,Nebraska,2022,Current Value (millions of dollars),49.587756
Vermont,Domestic,Montana,2022,Current Value (millions of dollars),12.908044
Vermont,Domestic,Missouri,2022,Current Value (millions of dollars),188.0833
Vermont,Domestic,Mississippi,2022,Current Value (millions of dollars),37.172792
Vermont,Domestic,Minnesota,2022,Current Value (millions of dollars),168.046185
Vermont,Domestic,Michigan,2022,Current Value (millions of dollars),408.701193
Vermont,Domestic,Massachusetts,2022,Current Value (millions of dollars),1701.107428
Vermont,Domestic,Maryland,2022,Current Value (millions of dollars),967.432358
Vermont,Domestic,Maine,2022,Current Value (millions of dollars),724.138722
Vermont,Domestic,Louisiana,2022,Current Value (millions of dollars),61.041207
Vermont,Domestic,Kentucky,2022,Current Value (millions of dollars),53.3989
Vermont,Domestic,Kansas,2022,Current Value (millions of dollars),136.824209
Vermont,Domestic,Iowa,2022,Current Value (millions of dollars),181.375256
Vermont,Domestic,Indiana,2022,Current Value (millions of dollars),196.903034
Vermont,Domestic,Illinois,2022,Current Value (millions of dollars),805.752743
Vermont,Domestic,Idaho,2022,Current Value (millions of dollars),52.762455
Vermont,Domestic,Hawaii,2022,Current Value (millions of dollars),3.891657
Vermont,Domestic,Georgia,2022,Current Value (millions of dollars),809.047875
Vermont,Domestic,Florida,2022,Current Value (millions of dollars),479.146251
Vermont,Domestic,District of Columbia,2022,Current Value (millions of dollars),8.519947
Vermont,Domestic,Delaware,2022,Current Value (millions of dollars),12.639742
Vermont,Domestic,Connecticut,2022,Current Value (millions of dollars),501.199519
Vermont,Domestic,Colorado,2022,Current Value (millions of dollars),170.857609
Vermont,Domestic,California,2022,Current Value (millions of dollars),845.275626
Vermont,Domestic,Arkansas,2022,Current Value (millions of dollars),42.492725
Vermont,Domestic,Arizona,2022,Current Value (millions of dollars),108.807875
Vermont,Domestic,Alaska,2022,Current Value (millions of dollars),3.179737
Vermont,Domestic,Alabama,2022,Current Value (millions of dollars),177.699255
Vermont,Export,Washington,2022,Current Value (millions of dollars),17.162866
Vermont,Export,Virginia,2022,Current Value (millions of dollars),2.205242
Vermont,Export,Vermont,2022,Current Value (millions of dollars),2304.920099
Vermont,Export,Texas,2022,Current Value (millions of dollars),47.353591
Vermont,Export,Tennessee,2022,Current Value (millions of dollars),402.774002
Vermont,Export,South Dakota,2022,Current Value (millions of dollars),0.879373
Vermont,Export,South Carolina,2022,Current Value (millions of dollars),0.196412
Vermont,Export,Rhode Island,2022,Current Value (millions of dollars),0.976626
Vermont,Export,Pennsylvania,2022,Current Value (millions of dollars),24.721364
Vermont,Export,Oregon,2022,Current Value (millions of dollars),0
Vermont,Export,Ohio,2022,Current Value (millions of dollars),2.842884
Vermont,Export,North Dakota,2022,Current Value (millions of dollars),11.982288
Vermont,Export,North Carolina,2022,Current Value (millions of dollars),0.444154
Vermont,Export,New York,2022,Current Value (millions of dollars),570.05138
Vermont,Export,New Mexico,2022,Current Value (millions of dollars),0.002831
Vermont,Export,New Jersey,2022,Current Value (millions of dollars),151.816268
Vermont,Export,Montana,2022,Current Value (millions of dollars),1.804404
Vermont,Export,Missouri,2022,Current Value (millions of dollars),0
Vermont,Export,Mississippi,2022,Current Value (millions of dollars),0
Vermont,Export,Minnesota,2022,Current Value (millions of dollars),0.814336
Vermont,Export,Michigan,2022,Current Value (millions of dollars),16.271817
Vermont,Export,Massachusetts,2022,Current Value (millions of dollars),51.761268
Vermont,Export,Maryland,2022,Current Value (millions of dollars),0.334795
Vermont,Export,Maine,2022,Current Value (millions of dollars),65.927559
Vermont,Export,Louisiana,2022,Current Value (millions of dollars),2.023597
Vermont,Export,Kentucky,2022,Current Value (millions of dollars),565.223854
Vermont,Export,Indiana,2022,Current Value (millions of dollars),0.129239
Vermont,Export,Illinois,2022,Current Value (millions of dollars),5.153925
Vermont,Export,Hawaii,2022,Current Value (millions of dollars),2.406407
Vermont,Export,Georgia,2022,Current Value (millions of dollars),0.551594
Vermont,Export,Florida,2022,Current Value (millions of dollars),19.119332
Vermont,Export,District of Columbia,2022,Current Value (millions of dollars),1.386239
Vermont,Export,Delaware,2022,Current Value (millions of dollars),0.624886
Vermont,Export,Connecticut,2022,Current Value (millions of dollars),0
Vermont,Export,California,2022,Current Value (millions of dollars),10.594315
Vermont,Export,Arizona,2022,Current Value (millions of dollars),0.495288
Vermont,Export,Alaska,2022,Current Value (millions of dollars),22.428953
Vermont,Import,Wyoming,2022,Current Value (millions of dollars),0.130432
Vermont,Import,Wisconsin,2022,Current Value (millions of dollars),6.922551
Vermont,Import,West Virginia,2022,Current Value (millions of dollars),0.17628
Vermont,Import,Washington,2022,Current Value (millions of dollars),3.112494
Vermont,Import,Virginia,2022,Current Value (millions of dollars),33.329118
Vermont,Import,Vermont,2022,Current Value (millions of dollars),1714.040235
Vermont,Import,Utah,2022,Current Value (millions of dollars),7.07627
Vermont,Import,Texas,2022,Current Value (millions of dollars),480.622065
Vermont,Import,Tennessee,2022,Current Value (millions of dollars),15.042382
Vermont,Import,South Dakota,2022,Current Value (millions of dollars),0.488563
Vermont,Import,South Carolina,2022,Current Value (millions of dollars),6.326701
Vermont,Import,Rhode Island,2022,Current Value (millions of dollars),124.819403
Vermont,Import,Pennsylvania,2022,Current Value (millions of dollars),69.342422
Vermont,Import,Oregon,2022,Current Value (millions of dollars),12.999799
Vermont,Import,Oklahoma,2022,Current Value (millions of dollars),0.788041
Vermont,Import,Ohio,2022,Current Value (millions of dollars),48.063729
Vermont,Import,North Dakota,2022,Current Value (millions of dollars),0.30701
Vermont,Import,North Carolina,2022,Current Value (millions of dollars),18.837058
Vermont,Import,New York,2022,Current Value (millions of dollars),428.756811
Vermont,Import,New Mexico,2022,Current Value (millions of dollars),0.223694
Vermont,Import,New Jersey,2022,Current Value (millions of dollars),64.463134
Vermont,Import,New Hampshire,2022,Current Value (millions of dollars),674.900138
Vermont,Import,Nevada,2022,Current Value (millions of dollars),0.616958
Vermont,Import,Nebraska,2022,Current Value (millions of dollars),2.242759
Vermont,Import,Montana,2022,Current Value (millions of dollars),20.611595
Vermont,Import,Missouri,2022,Current Value (millions of dollars),2.737122
Vermont,Import,Mississippi,2022,Current Value (millions of dollars),2.27387
Vermont,Import,Minnesota,2022,Current Value (millions of dollars),3.078879
Vermont,Import,Michigan,2022,Current Value (millions of dollars),11.425858
Vermont,Import,Massachusetts,2022,Current Value (millions of dollars),2242.185201
Vermont,Import,Maryland,2022,Current Value (millions of dollars),45.426012
Vermont,Import,Maine,2022,Current Value (millions of dollars),600.949438
Vermont,Import,Louisiana,2022,Current Value (millions of dollars),4.60925
Vermont,Import,Kentucky,2022,Current Value (millions of dollars),72.569473
Vermont,Import,Kansas,2022,Current Value (millions of dollars),52.407116
Vermont,Import,Iowa,2022,Current Value (millions of dollars),2.68583
Vermont,Import,Indiana,2022,Current Value (millions of dollars),1.844997
Vermont,Import,Illinois,2022,Current Value (millions of dollars),15.999934
Vermont,Import,Idaho,2022,Current Value (millions of dollars),0.37015
Vermont,Import,Hawaii,2022,Current Value (millions of dollars),0
Vermont,Import,Georgia,2022,Current Value (millions of dollars),31.77305
Vermont,Import,Florida,2022,Current Value (millions of dollars),27.847229
Vermont,Import,District of Columbia,2022,Current Value (millions of dollars),0.915114
Vermont,Import,Delaware,2022,Current Value (millions of dollars),10.668573
Vermont,Import,Connecticut,2022,Current Value (millions of dollars),1649.28381
Vermont,Import,Colorado,2022,Current Value (millions of dollars),3.590149
Vermont,Import,California,2022,Current Value (millions of dollars),10.526049
Vermont,Import,Arkansas,2022,Current Value (millions of dollars),0.305969
Vermont,Import,Arizona,2022,Current Value (millions of dollars),4.337858
Vermont,Import,Alaska,2022,Current Value (millions of dollars),0.054943
Vermont,Import,Alabama,2022,Current Value (millions of dollars),3.877068
Virginia,Domestic,Wyoming,2022,Current Value (millions of dollars),74.714799
Virginia,Domestic,Wisconsin,2022,Current Value (millions of dollars),1947.082427
Virginia,Domestic,West Virginia,2022,Current Value (millions of dollars),4999.468227
Virginia,Domestic,Washington,2022,Current Value (millions of dollars),1150.834856
Virginia,Domestic,Virginia,2022,Current Value (millions of dollars),167951.551006
Virginia,Domestic,Vermont,2022,Current Value (millions of dollars),133.024841
Virginia,Domestic,Utah,2022,Current Value (millions of dollars),941.727981
Virginia,Domestic,Texas,2022,Current Value (millions of dollars),7481.368056
Virginia,Domestic,Tennessee,2022,Current Value (millions of dollars),4615.127262
Virginia,Domestic,South Dakota,2022,Current Value (millions of dollars),185.067618
Virginia,Domestic,South Carolina,2022,Current Value (millions of dollars),4983.202355
Virginia,Domestic,Rhode Island,2022,Current Value (millions of dollars),574.301507
Virginia,Domestic,Pennsylvania,2022,Current Value (millions of dollars),15520.804233
Virginia,Domestic,Oregon,2022,Current Value (millions of dollars),556.362091
Virginia,Domestic,Oklahoma,2022,Current Value (millions of dollars),573.91321
Virginia,Domestic,Ohio,2022,Current Value (millions of dollars),9210.082495
Virginia,Domestic,North Dakota,2022,Current Value (millions of dollars),110.838055
Virginia,Domestic,North Carolina,2022,Current Value (millions of dollars),27503.020855
Virginia,Domestic,New York,2022,Current Value (millions of dollars),8319.150729
Virginia,Domestic,New Mexico,2022,Current Value (millions of dollars),317.788222
Virginia,Domestic,New Jersey,2022,Current Value (millions of dollars),5783.656681
Virginia,Domestic,New Hampshire,2022,Current Value (millions of dollars),527.114298
Virginia,Domestic,Nevada,2022,Current Value (millions of dollars),713.76059
Virginia,Domestic,Nebraska,2022,Current Value (millions of dollars),439.755654
Virginia,Domestic,Montana,2022,Current Value (millions of dollars),118.342194
Virginia,Domestic,Missouri,2022,Current Value (millions of dollars),1633.423219
Virginia,Domestic,Mississippi,2022,Current Value (millions of dollars),829.270624
Virginia,Domestic,Minnesota,2022,Current Value (millions of dollars),1070.234091
Virginia,Domestic,Michigan,2022,Current Value (millions of dollars),3417.530509
Virginia,Domestic,Massachusetts,2022,Current Value (millions of dollars),3930.78332
Virginia,Domestic,Maryland,2022,Current Value (millions of dollars),24913.708851
Virginia,Domestic,Maine,2022,Current Value (millions of dollars),641.069262
Virginia,Domestic,Louisiana,2022,Current Value (millions of dollars),1042.407867
Virginia,Domestic,Kentucky,2022,Current Value (millions of dollars),3094.860282
Virginia,Domestic,Kansas,2022,Current Value (millions of dollars),1077.753776
Virginia,Domestic,Iowa,2022,Current Value (millions of dollars),908.903067
Virginia,Domestic,Indiana,2022,Current Value (millions of dollars),3230.054905
Virginia,Domestic,Illinois,2022,Current Value (millions of dollars),5698.673026
Virginia,Domestic,Idaho,2022,Current Value (millions of dollars),175.844226
Virginia,Domestic,Hawaii,2022,Current Value (millions of dollars),152.059668
Virginia,Domestic,Georgia,2022,Current Value (millions of dollars),6640.203603
Virginia,Domestic,Florida,2022,Current Value (millions of dollars),6209.305846
Virginia,Domestic,District of Columbia,2022,Current Value (millions of dollars),9017.914701
Virginia,Domestic,Delaware,2022,Current Value (millions of dollars),2243.510498
Virginia,Domestic,Connecticut,2022,Current Value (millions of dollars),1755.914327
Virginia,Domestic,Colorado,2022,Current Value (millions of dollars),984.616526
Virginia,Domestic,California,2022,Current Value (millions of dollars),6470.252276
Virginia,Domestic,Arkansas,2022,Current Value (millions of dollars),885.482055
Virginia,Domestic,Arizona,2022,Current Value (millions of dollars),814.186066
Virginia,Domestic,Alaska,2022,Current Value (millions of dollars),44.866753
Virginia,Domestic,Alabama,2022,Current Value (millions of dollars),2429.234234
Virginia,Export,Wisconsin,2022,Current Value (millions of dollars),0
Virginia,Export,West Virginia,2022,Current Value (millions of dollars),0
Virginia,Export,Washington,2022,Current Value (millions of dollars),152.815303
Virginia,Export,Virginia,2022,Current Value (millions of dollars),13733.089615
